Title,Video ID,Video Owner Title,Published At,View Count,Like Count,Favorite Count,Comment Count
Ed Sheeran - Shape of You (Official Music Video),JGwWNGJdvx8,Ed Sheeran,2019-01-17T22:25:19Z,6266603234,33039447,0,1163092
Mark Ronson - Uptown Funk (Official Video) ft. Bruno Mars,OPf0YbXqDm0,MarkRonsonVEVO,2018-06-30T19:00:11Z,5235447100,21563950,0,614775
Maroon 5 - Sugar (Official Music Video),09R8_2nJtjg,Maroon5VEVO,2020-06-02T04:32:34Z,4051763894,16163314,0,423972
OneRepublic - Counting Stars,hT_nvWreIhg,OneRepublicVEVO,2018-07-03T21:00:45Z,4023901315,17891960,0,505633
Ed Sheeran - Perfect (Official Music Video),2Vv-BfVoq4g,Ed Sheeran,2019-01-17T22:31:00Z,3741603730,21318558,0,532063
Alan Walker - Faded,60ItHLz5WEA,Alan Walker,2018-11-17T18:28:31Z,3635473595,28099061,0,1285781
Justin Bieber - Baby ft. Ludacris,kffacxfA7G4,JustinBieberVEVO,2018-06-30T19:11:57Z,3146496063,25166115,0,4844272
Bruno Mars - The Lazy Song (Official Music Video),fLexgOxsZu0,Bruno Mars,2020-06-02T09:19:59Z,2760310592,14873651,0,564244
Meghan Trainor - All About That Bass (Official Video),7PCkvCPvDXk,MeghanTrainorVEVO,2018-06-30T19:15:42Z,2621840145,9808872,0,493484
Avicii - Wake Me Up (Official Video),IcrbM1l_BoI,AviciiOfficialVEVO,2018-06-08T17:41:12Z,2358084319,12245968,0,627673
Jennifer Lopez - On The Floor ft. Pitbull,t4H_Zoh7G5A,JenniferLopezVEVO,2021-08-11T16:00:50Z,2322103591,9912148,0,464776
The Chainsmokers & Coldplay - Something Just Like This (Lyric),FM7MFYoylVs,ChainsmokersVEVO,2018-06-08T17:25:20Z,2259404149,10821034,0,279544
Ariana Grande ft. Nicki Minaj - Side To Side (Official Video) ft. Nicki Minaj,SXiSVQZLje8,ArianaGrandeVevo,2018-07-03T21:06:22Z,2210644931,12283702,0,527987
TONES AND I - DANCE MONKEY (OFFICIAL VIDEO),q0hyYWKXF0Q,Tones And I,2020-05-10T17:17:39Z,2129522757,15707819,0,385267
Coldplay - Hymn For The Weekend (Official Video),YykjpeuMNEk,Coldplay,2019-02-05T16:31:37Z,2052791189,14990858,0,411006
Bruno Mars - Just The Way You Are (Official Music Video),LjhCEhWiKXk,Bruno Mars,2018-06-30T19:04:17Z,1952200799,8410084,0,249468
a-ha - Take On Me (Official Video) [Remastered in 4K],djV11Xbc914,a-ha,2018-06-08T17:14:00Z,1944642802,11121746,0,335945
David Guetta - Titanium ft. Sia (Official Video),JRfuAukYTKg,David Guetta,2018-07-10T16:08:23Z,1850040724,9049677,0,306265
Lady Gaga - Bad Romance (Official Music Video),qrO4YZeyl0I,LadyGagaVEVO,2021-02-05T16:36:28Z,1818850125,9105661,0,898584
Queen – Bohemian Rhapsody (Official Video Remastered),fJ9rUzIMcZQ,Queen Official,2020-08-13T10:45:46Z,1780212522,12552914,0,645100
"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"") (Official Video)",ru0K8uYEZWw,justintimberlakeVEVO,2018-06-08T17:27:41Z,1768424578,6689870,0,185463
Justin Bieber - Love Yourself (PURPOSE : The Movement),oyEuk8j8imI,JustinBieberVEVO,2018-07-02T17:08:23Z,1737759521,8361384,0,257009
P!nk - Just Give Me A Reason ft. Nate Ruess,OpQFFLBMEPI,PinkVEVO,2018-07-03T20:59:47Z,1735634813,6942755,0,173341
"Shawn Mendes, Camila Cabello - Señorita",Pkh8UtuejGw,ShawnMendesVEVO,2021-12-04T16:48:27Z,1698200719,20804312,0,646467
Bruno Mars - 24K Magic (Official Music Video),UqyT8IEBkvY,Bruno Mars,2019-12-02T20:45:40Z,1665010332,8476844,0,245433
Calvin Harris - Summer (Official Video),ebXbLfLACGM,CalvinHarrisVEVO,2018-06-15T19:29:38Z,1657439415,6512828,0,162515
Carly Rae Jepsen - Call Me Maybe,fWNaR-rxAic,CarlyRaeJepsenVEVO,2018-07-02T18:39:54Z,1624469686,9315489,0,646550
Calvin Harris & Disciples - How Deep Is Your Love,EgqUJOudrcM,CalvinHarrisVEVO,2018-07-10T15:53:38Z,1613282746,6054986,0,130798
Michael Jackson - Billie Jean (Official Video),Zi_XLOBDo_Y,michaeljacksonVEVO,2018-06-10T17:41:32Z,1604523782,11223664,0,556057
Shawn Mendes - Stitches (Official Music Video),VbfpW0pbvaU,ShawnMendesVEVO,2020-05-23T16:28:14Z,1596759094,11564760,0,427896
Taylor Swift - You Belong With Me,VuNIsY6JdUw,TaylorSwiftVEVO,2018-07-08T14:42:21Z,1593982847,10186536,0,447978
The Weeknd - Save Your Tears (Official Music Video),XXYlFuWEuKI,TheWeekndVEVO,2021-01-07T05:00:53Z,1562819929,9259379,0,301941
Coldplay - Adventure Of A Lifetime (Official Video),QtXby3twMmI,Coldplay,2018-06-30T19:42:46Z,1547097417,6242832,0,182917
Rick Astley - Never Gonna Give You Up (Official Music Video),dQw4w9WgXcQ,Rick Astley,2018-06-08T16:50:41Z,1539175661,17593735,0,2334668
Katy Perry - Firework (Official Music Video),QGJuMBdaqIw,KatyPerryVEVO,2018-06-30T19:20:38Z,1469912699,6615889,0,451155
"AronChupa, Little Sis Nora - I'm an Albatraoz | OFFICIAL VIDEO",Bznxx12Ptl0,AronChupaVEVO,2021-01-30T04:08:04Z,1456766257,11304969,0,269139
DJ Snake - Let Me Love You ft. Justin Bieber,euCqAq6BRa4,DJSnakeVEVO,2018-07-18T20:39:48Z,1441039316,9853724,0,201188
Dr. Dre - Still D.R.E. ft. Snoop Dogg,_CL6n0FJZpk,DrDreVEVO,2023-04-29T16:15:22Z,1439308352,10948501,0,316285
"OFFICIAL Somewhere over the Rainbow - Israel ""IZ"" Kamakawiwoʻole",V1bFr2SWP1I,Mountain Apple Company Inc,2021-08-11T06:35:49Z,1408556579,10181471,0,410767
Backstreet Boys - I Want It That Way (Official HD Video),4fndeDfaWCg,BackstreetBoysVEVO,2021-08-01T14:14:37Z,1405877284,7516748,0,289190
The Weeknd - Can't Feel My Face (Official Video),KEI4qSrkPAs,TheWeekndVEVO,2018-06-08T17:26:49Z,1404310008,6942270,0,192553
Cyndi Lauper - Girls Just Want To Have Fun (Official Video),PIb6AZdTr-A,CyndiLauperVEVO,2018-06-08T16:55:09Z,1363881879,6661565,0,184588
Lady Gaga - Poker Face (Official Music Video),bESGLojNYSo,LadyGagaVEVO,2021-07-03T15:38:38Z,1320336861,7204421,0,300980
Pharrell Williams - Happy (Video),ZbZSe6N_BXs,PharrellWilliamsVEVO,2020-06-02T09:39:13Z,1294846327,8573934,0,231307
The Police - Every Breath You Take (Official Music Video),OMOGaugKpzs,ThePoliceVEVO,2018-06-08T16:55:15Z,1287617255,5519209,0,117500
Billie Eilish - bad guy (Official Music Video),DyDfgMOUjCI,BillieEilishVEVO,2019-07-02T23:29:05Z,1281577796,18365848,0,828893
Sean Kingston - Beautiful Girls (Official HD Video),MrTz5xjmso4,seankingstonVEVO,2020-06-02T09:01:41Z,1263675067,9628864,0,266636
R.E.M. - Losing My Religion (Official HD Music Video),xwtdhWltSIg,remhq,2018-06-09T19:32:50Z,1256042574,4825893,0,103670
Europe - The Final Countdown (Official Video),9jK-NcRmVcw,EuropeVEVO,2018-06-30T19:27:32Z,1235394883,6417631,0,258477
Katy Perry - Hot N Cold (Official Music Video),kTHNpusq654,KatyPerryVEVO,2019-08-28T01:40:03Z,1223328302,5922086,0,201069
"DJ Snake, Lil Jon - Turn Down for What",HMUDVMiITOU,DJSnakeVEVO,2023-11-12T18:41:47Z,1196178376,10617267,0,404001
Bon Jovi - Livin' On A Prayer,lDK9QqIzhwk,BonJoviVEVO,2019-02-22T01:26:49Z,1190337038,5336593,0,155839
Alan Walker - The Spectre,wJnBTPUQS5A,Alan Walker,2020-11-16T16:13:42Z,1165217507,10328631,0,485078
Coldplay - Yellow (Official Video),yKNxeF4KMsY,Coldplay,2020-12-18T08:11:41Z,1066669348,5655902,0,141537
The Black Eyed Peas - Where Is The Love? (Official Music Video),WpYeekQkAdc,BlackEyedPeasVEVO,2020-12-11T07:14:15Z,1061751031,5512367,0,195128
Michael Jackson - Beat It (Official 4K Video),oRdxUFDoQe0,michaeljacksonVEVO,2019-03-04T21:08:51Z,1057154213,7780030,0,302835
Foster The People - Pumped Up Kicks (Official Video),SDTZ7iX4vTQ,fosterthepeopleVEVO,2018-11-17T02:40:44Z,1048090418,9157528,0,508198
Maroon 5 - Memories (Official Video),SlPhMPnQ58k,Maroon5VEVO,2020-03-18T03:57:17Z,1024677527,9545367,0,272998
Radiohead - Creep,XFkzRNyygfk,Radiohead,2018-06-08T17:41:24Z,1013798923,5960601,0,174700
Sia - Cheap Thrills (Performance Edit),31crA53Dgu0,SiaVEVO,2018-07-06T15:46:21Z,1009006951,6597259,0,150925
One Direction - Story of My Life,W-TE_Ys4iwM,OneDirectionVEVO,2018-06-30T19:02:18Z,1006791134,8202488,0,739197
Survivor - Eye Of The Tiger (Official HD Video),btPJPFnesV4,SurvivorVEVO,2019-02-22T01:27:01Z,1001234732,5992383,0,168313
Toto - Africa (Official HD Video),FTQbiNvZqaY,TotoVEVO,2018-05-30T15:45:27Z,997593613,4799878,0,219737
Miley Cyrus - Party In The U.S.A. (Official Video),M11SvDtPBhA,HollywoodRecordsVEVO,2018-07-03T21:00:02Z,988466673,4506370,0,444714
Swedish House Mafia ft. John Martin - Don't You Worry Child (Official Video),1y6smkh6c-0,SHMVEVO,2020-05-10T18:34:46Z,984743853,5068325,0,170866
Beyoncé - Single Ladies (Put a Ring on It) (Video Version),4m1EFMoRFvY,BeyoncéVEVO,2021-08-12T06:53:27Z,973247910,4221697,0,151226
Milky Chance - Stolen Dance (Official Video),iX-QaNzd-0Y,Milky Chance Official,2021-08-28T22:37:13Z,956822598,4951980,0,88345
Britney Spears - ...Baby One More Time (Official Video),C-u5WLJ9Yk4,BritneySpearsVEVO,2021-08-12T06:40:37Z,943258868,5358453,0,195177
"Usher - Yeah! (Official Video) ft. Lil Jon, Ludacris",GxBSyx85Kp8,UsherVEVO,2023-11-12T18:45:27Z,943381020,6003477,0,114194
"Calvin Harris, Dua Lipa - One Kiss (Official Video)",DkeiKbqa02g,CalvinHarrisVEVO,2018-10-19T16:00:26Z,927271662,5628932,0,103975
"Eurythmics, Annie Lennox, Dave Stewart - Sweet Dreams (Are Made Of This) (Official Video)",qeMFqkcPYcg,EurythmicsVEVO,2018-07-05T05:38:32Z,924854095,7465881,0,237460
Coldplay - A Sky Full Of Stars (Official Video),VPRjCeoBqrI,Coldplay,2018-06-08T17:25:04Z,919245671,4307716,0,88863
Kygo - Firestone ft. Conrad Sewell (Official Video),9Sc-ir2UwGU,KygoOfficialVEVO,2018-12-16T22:06:27Z,912274608,3769947,0,54287
Coldplay - Viva La Vida (Official Video),dvgZkm1xWPE,Coldplay,2018-06-08T17:24:37Z,910637928,5255868,0,286503
"Robin Thicke - Blurred Lines ft. T.I., Pharrell",yyDUC1LUXSU,RobinThickeVEVO,2018-07-12T03:14:25Z,893749591,3988434,0,220615
Wham! - Last Christmas (Official Video),E8gmARGvPlI,WhamVEVO,2019-03-03T18:35:32Z,890705746,4812595,0,261063
Queen - Don't Stop Me Now (Official Video),HgzGwKwLmgM,Queen Official,2019-02-22T01:31:34Z,890258666,5651239,0,234618
Abba - Dancing Queen (Official Music Video Remastered),xFrGuyw1V8s,AbbaVEVO,2018-06-08T18:12:08Z,860622841,4003896,0,142236
Calvin Harris - I Need Your Love (Official Video) ft. Ellie Goulding,AtKZKl7Bgu0,CalvinHarrisVEVO,2018-06-21T14:45:05Z,843871077,3023283,0,79421
The Pussycat Dolls - Buttons (Official Music Video) ft. Snoop Dogg,VCLxJd1d84s,ThePussycatDollsVEVO,2018-07-10T16:16:41Z,841969853,3554384,0,68386
"Sam Smith, Normani - Dancing With A Stranger (Official Music Video)",av5JD1dfj_c,SamSmithVEVO,2020-01-16T16:29:56Z,836620891,3507670,0,51171
The Weeknd - Blinding Lights (Official Video),4NRXx6U8ABQ,TheWeekndVEVO,2020-11-08T20:04:52Z,827248850,10037009,0,301747
Robin Schulz - Sugar (feat. Francesco Yates) (OFFICIAL MUSIC VIDEO),bvC_0foemLY,Robin Schulz,2018-07-07T15:17:27Z,817389522,3974817,0,78065
Lilly Wood & The Prick and Robin Schulz - Prayer In C (Robin Schulz Remix) (Official),fiore9Z5iUg,Robin Schulz,2018-12-11T16:48:04Z,812562650,4227639,0,58908
Maroon 5 - Moves Like Jagger ft. Christina Aguilera (Official Music Video),iEPTlhBmwRg,Maroon5VEVO,2018-07-03T21:05:19Z,807396145,3740647,0,143904
Duke Dumont - Ocean Drive (Official Music Video),KDxJlW6cxRk,DukeDumontVEVO,2021-06-20T16:34:11Z,802602116,3703451,0,42675
Jason Mraz - I'm Yours (Official Video) [4K Remaster],EkHTsc9PU2A,Jason Mraz,2018-06-30T19:44:34Z,798933743,4492703,0,133305
Miley Cyrus - Flowers (Official Video),G7KNmW9a75Y,MileyCyrusVEVO,2023-02-28T17:02:50Z,790541442,7976801,0,192963
Beyoncé - Crazy In Love ft. JAY Z,ViwtNLUqkMY,BeyoncéVEVO,2020-05-29T15:46:56Z,788150751,3770477,0,71997
Mariah Carey - All I Want For Christmas Is You (Official Video),yXQViqx6GMY,MariahCareyVEVO,2020-06-04T07:43:43Z,783859639,4045039,0,254610
Bee Gees - Stayin' Alive (Official Video),I_izvAbhExY,beegees,2018-06-08T17:13:52Z,782286483,4566628,0,136369
"Daft Punk - Get Lucky (Official Audio) ft. Pharrell Williams, Nile Rodgers",5NV6Rdv1a3I,DaftPunkVEVO,2018-06-08T16:05:45Z,777600032,5013804,0,201635
Capital Cities - Safe And Sound,47dtFZ8CFo8,CapitalCitiesVEVO,2019-07-09T15:49:12Z,773055854,5363554,0,139318
Gorillaz - Clint Eastwood (Official Video),1V_xRb0x9aw,Gorillaz,2019-01-09T17:01:33Z,772348290,7334731,0,171180
Pitbull - Feel This Moment (Official Video) ft. Christina Aguilera,5jlI4uzZGjU,PitbullVEVO,2018-07-06T15:49:14Z,771019343,3238965,0,116504
Bastille - Pompeii (Official Music Video),F90Cw4l-8NY,BastilleVEVO,2018-11-10T02:02:39Z,768539310,5504767,0,222411
Culture Club - Karma Chameleon (Official Music Video),JmcA9LIIXWw,CultureClubVEVO,2018-06-08T16:55:22Z,753926815,2790050,0,95557
The Black Eyed Peas - I Gotta Feeling (Official Music Video),uSD4vsh1zDA,BlackEyedPeasVEVO,2018-06-11T21:36:21Z,748454667,4246503,0,139085
"Dr. Dre - The Next Episode (Official Music Video) ft. Snoop Dogg, Kurupt, Nate Dogg",QZXc39hT8t4,DrDreVEVO,2023-04-29T16:17:53Z,739150655,6311977,0,143558
"Modern Talking - You're My Heart, You're My Soul (Official Music Video)",4kHl4FoK1Ys,ModernTalkingVEVO,2018-05-20T22:33:03Z,734242761,2962485,0,100333
"Earth, Wind & Fire - September (Official HD Video)",Gs069dndIYk,EarthWindandFireVEVO,2020-10-25T16:28:21Z,731867651,5288155,0,327100
The Outfield - Your Love (Official HD Video),4N1iwQxiHrs,TheOutfieldVEVO,2022-02-17T06:50:05Z,722741164,3931356,0,91283
Bruno Mars - Treasure (Official Music Video),nPvuNsRccVw,Bruno Mars,2020-06-02T09:37:40Z,720484196,4027325,0,144138
Alan Walker - Sing Me To Sleep,2i2khp_npdE,Alan Walker,2019-01-19T18:38:29Z,719020927,5348831,0,170694
Outkast - Hey Ya! (Official HD Video),PWgvGjAhvIw,OutkastVEVO,2019-02-22T01:39:36Z,709772697,5239495,0,163986
Daft Punk - Instant Crush (Video) ft. Julian Casablancas,a5uQMwRMHcs,DaftPunkVEVO,2018-06-08T16:07:57Z,699770123,3452787,0,90731
Avicii - Levels,_ovdm2yX4MA,AviciiOfficialVEVO,2018-07-02T16:47:30Z,691510078,4735638,0,220368
Post Malone - Circles,wXhTHyIgQ_U,PostMaloneVEVO,2020-05-28T15:52:06Z,686043006,5330367,0,123289
Britney Spears - Toxic (Official HD Video),LOZuxwVk7TU,BritneySpearsVEVO,2021-08-12T06:42:49Z,666145920,4389848,0,162973
The White Stripes - Seven Nation Army (Official Music Video),0J2QdDbelmY,The White Stripes,2018-06-08T18:35:03Z,650828312,5279646,0,161806
Spice Girls - Wannabe (Official Music Video),gJLIiF15wjQ,SpiceGirlsVEVO,2018-06-30T19:12:13Z,648125921,4492660,0,133780
Keane - Somewhere Only We Know (Official Music Video),Oextk-If8HQ,KeaneVEVO,2019-02-05T17:06:58Z,639325354,4454727,0,106413
Kygo & Selena Gomez - It Ain't Me (Audio),D5drYkLiLI8,KygoOfficialVEVO,2018-12-10T16:58:01Z,638304101,3757323,0,88439
Queen - Another One Bites the Dust (Official Video),rY0WxgSXdEE,Queen Official,2018-06-09T19:17:45Z,631796324,4088350,0,141642
Flo Rida - Wild Ones ft. Sia [Official Video],bpOR_HuHRNs,Flo Rida,2020-06-04T07:18:25Z,631101797,2351300,0,85366
Bee Gees - How Deep Is Your Love (Official Video),XpqqjU7u5Yc,beegees,2018-07-08T07:17:10Z,627806978,3258131,0,97844
Flo Rida - Good Feeling [Official Video],3OnnDqH6Wj8,Flo Rida,2020-06-04T07:16:52Z,621832324,2930295,0,98115
Edward Maya & Vika Jigulina - Stereo Love (Official Music Video),p-Z3YrHJ1sU,Spinnin' Records,2018-06-10T17:35:57Z,616842529,4521921,0,181471
Dua Lipa - Break My Heart (Official Video),Nj2U6rhnucI,Dua Lipa,2020-05-27T15:59:38Z,611157580,5586171,0,100711
Modern Talking - Cheri Cheri Lady (Official Music Video),eNvUS-6PTbs,ModernTalkingVEVO,2021-09-09T14:40:09Z,611903230,3769092,0,126275
Ed Sheeran - Bad Habits [Official Video],orJSJGHjBLI,Ed Sheeran,2021-09-21T09:53:30Z,606176823,4597946,0,150454
Queen - We Will Rock You (Official Video),-tJYN-eG1zk,Queen Official,2018-12-17T05:52:25Z,604398896,5751028,0,165340
Ed Sheeran & Justin Bieber - I Don't Care [Official Music Video],y83x7MgzWOA,Ed Sheeran,2022-01-17T15:34:55Z,601154499,6487611,0,188810
Travie McCoy: Billionaire ft. Bruno Mars [OFFICIAL VIDEO],8aRor905cCw,Fueled By Ramen,2020-06-02T09:19:02Z,593595806,3192448,0,110514
David Guetta Feat. Kid Cudi - Memories (Official Video),NUVCQXMUVnI,David Guetta,2021-01-01T19:01:54Z,586000105,3281022,0,77887
Imagine Dragons - It's Time (Official Music Video),sENM2wA_FTg,ImagineDragonsVEVO,2018-06-08T17:53:49Z,578566911,3021399,0,87278
Boney M. - Rasputin (Sopot Festival 1979),16y1AkoZkmQ,BoneyMVEVO,2022-02-17T07:23:01Z,565496400,4217362,0,151267
The Killers - Mr. Brightside (Official Music Video),gGdGFtwCNBE,TheKillersVEVO,2018-06-08T17:46:55Z,563233104,2896280,0,98881
Ben E. King - Stand By Me (Audio),hwZNL7QVJjE,Soulful Sounds,2020-06-02T10:04:52Z,554697483,4114220,0,94324
Queen - I Want To Break Free (Official Video),f4Mc-NYPHaQ,Queen Official,2018-07-08T17:52:12Z,551841319,3954406,0,112663
Vanilla Ice - Ice Ice Baby (Official Music Video),rog8ou-ZepE,vanillaiceVEVO,2018-06-18T02:42:14Z,551102148,3013410,0,127778
Backstreet Boys - As Long As You Love Me (Official HD Video),0Gl2QnHNpkA,BackstreetBoysVEVO,2018-06-09T20:23:02Z,548986915,2402163,0,70343
Green Day - 21 Guns [Official Music Video],r00ikilDxW4,Green Day,2018-06-20T15:57:47Z,543548125,3265841,0,131713
"Elton John, Dua Lipa - Cold Heart (PNAU Remix) (Official Video)",qod03PVTLqk,EltonJohnVEVO,2021-09-21T10:07:32Z,541573362,2960168,0,50525
Lou Bega - Mambo No. 5 (A Little Bit of...),EK_LN3XEcnw,LouBegaVEVO,2018-06-10T17:44:28Z,523145381,3231883,0,57493
Kungs vs Cookin’ on 3 Burners - This Girl (Official Music Video),2Y6Nne8RvaA,KungsVEVO,2018-06-10T21:06:34Z,522592328,3320891,0,91195
Backstreet Boys - Everybody (Backstreet's Back) (Official HD Video),6M6samPEMpM,BackstreetBoysVEVO,2018-06-09T20:23:46Z,522368879,3232248,0,88956
Robin Schulz - Sun Goes Down feat. Jasmine Thompson (Official Video),Mo4cmTaEDIk,Robin Schulz,2020-12-13T23:52:29Z,515833381,2053101,0,18712
"John Denver - Take Me Home, Country Roads (Official Audio)",1vrEljMfXYo,JohnDenverVEVO,2019-11-09T18:41:08Z,511991847,3267840,0,165479
Daft Punk - One More Time (Official Video),FGBhQbmPwH8,Daft Punk,2022-01-22T16:50:40Z,504074564,3100676,0,116653
The Pussycat Dolls - Don't Cha (Official Music Video) ft. Busta Rhymes,YNSxNsr4wmA,ThePussycatDollsVEVO,2018-07-10T16:16:17Z,502531987,2047715,0,38910
Doja Cat - Say So (Official Video),pok8H_KF1FA,dojacatVEVO,2020-05-31T22:52:32Z,498955880,5756469,0,196554
Blondie - Heart Of Glass,WGU_4-5RaxU,BlondieVEVO,2018-06-09T18:07:12Z,494588747,2749126,0,72905
Kelly Clarkson - Stronger (What Doesn't Kill You) [Official Video],Xn676-fLq7I,kellyclarksonVEVO,2020-10-31T14:29:01Z,493862582,2786473,0,94184
Smash Mouth - All Star (Official Music Video),L_jWHffIx5E,SmashMouthVEVO,2018-06-30T19:03:42Z,488325849,6098172,0,341252
Flo Rida - Club Can't Handle Me ft. David Guetta [Official Music Video] - Step Up 3D,SgM3r8xKfGE,Flo Rida,2020-06-04T07:14:50Z,487658742,2073996,0,60878
K-391 & Alan Walker - Ignite (feat. Julie Bergan & Seungri),Az-mGR-CehY,K-391,2018-10-21T21:46:42Z,486975049,4361864,0,103344
GIGI D'AGOSTINO - L'AMOUR TOUJOURS ( OFFICIAL VIDEO ),w15oWDh02K4,GIGI D'AGOSTINO,2022-02-17T07:18:29Z,484796838,2996104,0,0
Wham! - Wake Me Up Before You Go-Go (Official Video),pIgZ7gMze7A,WhamVEVO,2018-06-09T17:37:55Z,478767951,2384181,0,78966
Madonna - Hung Up (Official Video) [HD],EDwb9jOVRtU,Madonna,2019-03-04T21:15:47Z,477454092,2500706,0,100621
Starship - Nothing's Gonna Stop Us Now (Official Music Video) [HD],3wxyN3z9PL4,RHINO,2019-03-04T22:20:30Z,473960722,2010995,0,51996
Disclosure - Latch ft. Sam Smith,93ASUImTedo,DisclosureVEVO,2018-10-22T15:58:00Z,472914498,2570180,0,64051
Michael Jackson - Bad (Shortened Version),dsUXAEzaC3Q,michaeljacksonVEVO,2020-12-11T07:10:38Z,471957180,3166376,0,139223
Bloodhound Gang - The Bad Touch (Official Video),xat1GVnl8-k,BloodhoundGangVEVO,2020-12-26T16:18:56Z,471686112,2264760,0,98322
Felix Jaehn - Ain't Nobody (Loves Me Better) (Official Video) ft. Jasmine Thompson,5j1RCys4R0g,FelixJaehnVEVO,2018-12-10T16:58:56Z,468781305,2505168,0,40848
Grease - You're The One That I Want [HQ+Lyrics],7oKPYe53h78,Timeless Music,2018-06-30T19:20:12Z,464686656,2041176,0,40326
Kylie Minogue - Can't Get You Out Of My Head (Official Video),c18441Eh_WE,Kylie Minogue,2020-05-18T03:51:07Z,464080839,2972072,0,60430
Doja Cat - Kiss Me More (Official Video) ft. SZA,0EVVKs6DQLo,dojacatVEVO,2021-06-27T23:28:22Z,460320195,4940262,0,146230
P!nk - So What (Official Video),FJfFZqTlWrQ,PinkVEVO,2021-08-12T06:51:13Z,458303175,2331695,0,62849
ABBA - Gimme! Gimme! Gimme! (A Man After Midnight),XEjLoHdbVeE,AbbaVEVO,2020-11-21T21:12:19Z,457800027,3856110,0,77413
Tears For Fears - Everybody Wants To Rule The World (Official Music Video),aGCdLKXNF3w,TearsForFearsVEVO,2019-11-09T18:22:23Z,456943879,4426358,0,196085
Whitney Houston - I Wanna Dance With Somebody (Official 4K Video),eH3giaIzONA,whitneyhoustonVEVO,2020-11-21T21:12:13Z,450724569,2310216,0,66820
B.o.B - Nothin' On You (feat. Bruno Mars) [Official Video],8PTDv_szmL0,Atlantic Records,2020-06-02T09:00:56Z,450359753,2809885,0,76648
Tiësto & Karol G - Don't Be Shy (Official Music Video),taSubkjZUA4,Tiësto,2021-08-13T14:33:25Z,447893065,2786154,0,42401
Lost Frequencies - Are You With Me (Official Music Video),VjHMDlAPMUw,Armada Music TV,2019-01-10T15:53:30Z,446093860,2571333,0,41344
Kygo - Stole The Show feat. Parson James [Official Music Video - YTMAs],BgfcToAjfdc,Kygo,2018-10-21T21:40:21Z,439389610,2363180,0,39895
WALK THE MOON - Shut Up and Dance (Official Video),6JCLY0Rlx6Q,WalkTheMoonVEVO,2020-06-02T08:59:16Z,438189688,2442697,0,70099
Meghan Trainor - Better When I'm Dancin',pkCyfBibIbI,MeghanTrainorVEVO,2020-06-02T04:29:36Z,435888171,2504418,0,88188
Depeche Mode - Enjoy the Silence (Remastered),aGSKrC7dGcY,DepecheModeVEVO,2020-06-04T05:47:27Z,435981033,2505974,0,61699
David Guetta - Without You ft. Usher (Official Video),jUe8uoKdHao,David Guetta,2020-02-20T21:49:22Z,426327106,2003272,0,72149
Men At Work - Down Under (Official HD Video),XfR9iY5y94s,MenAtWorkVEVO,2018-06-18T02:29:46Z,402360865,2524481,0,82872
Michael Jackson - Don’t Stop 'Til You Get Enough (Official Video),yURRmWtbTbo,michaeljacksonVEVO,2019-01-18T20:39:13Z,397733460,2570488,0,96867
Alphaville - Forever Young ~Official Video,t1TcDHrkQYg,cappew22,2018-06-08T17:07:39Z,397486161,1913239,0,72561
Usher - DJ Got Us Fallin' In Love (Official Music Video) ft. Pitbull,C-dvTjK_07c,UsherVEVO,2020-02-20T21:48:45Z,390326659,2422712,0,137335
Modern Talking - Brother Louie (Video),Lp2qcCrdBLA,ModernTalkingVEVO,2018-07-12T20:47:06Z,387274605,2188639,0,65065
Bee Gees - Stayin' Alive (Official Music Video),fNFzfwLM72c,BeeGeesVEVO,2020-12-03T03:07:19Z,385370279,3346537,0,83696
Calvin Harris - Sweet Nothing (Official Video) ft. Florence Welch,17ozSeGw-fY,CalvinHarrisVEVO,2018-10-22T04:54:03Z,382068827,1696767,0,49949
Jonas Brothers - Sucker (Official Video),CnAmeh0-E-U,JonasBrothersVEVO,2020-06-09T15:58:18Z,382090254,6561431,0,184717
Bobby McFerrin - Don't Worry Be Happy (Official Music Video),d-diB65scQU,BobbyMcFerrinVEVO,2018-06-18T16:03:03Z,375092081,3546053,0,97812
blink-182 - All The Small Things (Official Music Video),9Ht5RZpzPqw,blink182VEVO,2019-02-05T16:26:13Z,373393536,1788575,0,63788
Portugal. The Man - Feel It Still (Official Music Video),pBkHHoOIIn8,Portugal. The Man,2019-05-10T15:35:53Z,372991155,2926640,0,66864
Bruce Springsteen - Dancing In the Dark (Official Video),129kuDCQtHs,BruceSpringsteenVEVO,2019-02-21T02:55:23Z,370647489,1460525,0,61740
Ariana Grande - One Last Time (Official Video),BPgEgaPk62M,ArianaGrandeVevo,2019-01-09T16:53:34Z,369562222,3515529,0,152876
"Michael Jackson, Justin Timberlake - Love Never Felt So Good (Official Video)",oG08ukJPtR8,michaeljacksonVEVO,2020-06-02T04:31:12Z,367886590,2245558,0,55366
Michael Jackson - Rock With You (Official Video),5X-Mrc2l1d0,michaeljacksonVEVO,2020-06-02T09:50:10Z,364734070,2652934,0,94939
"Train - Hey, Soul Sister (Official Video)",kVpv8-5XWOI,TrainVEVO,2018-06-20T22:36:02Z,364448257,2486995,0,98076
Warren G - Regulate (Official Music Video) ft. Nate Dogg,1plPyJdXKIY,WarrenGVEVO,2022-12-25T06:42:07Z,363763223,2206301,0,60654
